Occurrence ID,Scientific name,Common name,Date,Date day,Date month,Date year,OSGR,Latitude,Longitude,Coordinate uncertainty (m),Individual count,Life stage,Country,OSG 10m,OSG 100m,OSG 1km,OSG 10km,OSG 100km
13044,Delphinus delphis,Common Dolphin,2019-09-03,3,9,2019,NM5962296357,56.99562836,-5.959299564,100.0,1.0,Adult,Scotland,NM59629635,NM596963,NM5996,NM59,NM
1639,Halichoerus grypus,Grey Seal,2006-08-03,3,8,2006,NM3798188282,56.91153,-6.306133,70.1,1.0,Adult,Scotland,NM37988828,NM379882,NM3788,NM38,NM
285,Halichoerus grypus,Grey Seal,2003-08-11,11,8,2003,NM2814321773,56.31015,-6.3973,70.1,1.0,Adult,Scotland,NM28142177,NM281217,NM2821,NM22,NM
10355,Phocoena phocoena,Common Porpoise,2016-09-04,4,9,2016,NG5839778287,57.72913,-6.059816,70.1,20.0,Adult,Scotland,NG58397828,NG583782,NG5878,NG57,NG
6347,Cetorhinus maximus,Basking Shark,2012-08-12,12,8,2012,NM4433559291,56.65533,-6.173083,70.1,1.0,Adult,Scotland,NM44335929,NM443592,NM4459,NM45,NM
3601,Halichoerus grypus,Grey Seal,2008-09-20,20,9,2008,NR6196572067,55.88275,-5.807618,70.1,1.0,Adult,Scotland,NR61967206,NR619720,NR6172,NR67,NR
2664,Phocoena phocoena,Common Porpoise,2007-09-05,5,9,2007,NM6924740792,56.50245,-5.751183,70.1,1.0,Adult,Scotland,NM69244079,NM692407,NM6940,NM64,NM
8919,Delphinus delphis,Common Dolphin,2015-08-07,7,8,2015,NG0130564650,57.5728035,-6.998133183,70.1,25.0,Adult|Calf,Scotland,NG01306465,NG013646,NG0164,NG06,NG
580,Balaenoptera acutorostrata,Minke Whale,2004-06-27,27,6,2004,NM1828928564,56.36522,-6.56335,70.1,1.0,Adult,Scotland,NM18282856,NM182285,NM1828,NM12,NM
9857,Halichoerus grypus,Grey Seal,2016-09-04,4,9,2016,NG0092384923,57.75395,-7.0296,70.1,2.0,Adult,Scotland,NG00928492,NG009849,NG0084,NG08,NG
9890,Phocoena phocoena,Common Porpoise,2016-06-13,13,6,2016,NG6268976501,57.71541,-5.98615,70.1,1.0,Adult,Scotland,NG62687650,NG626765,NG6276,NG67,NG
3384,Phocoena phocoena,Common Porpoise,2008-08-12,12,8,2008,NG6504571183,57.669,-5.941517,70.1,3.0,Adult,Scotland,NG65047118,NG650711,NG6571,NG67,NG
13069,Grampus griseus,Risso's Dolphin,2019-09-17,17,9,2019,NG1188580669,57.72304535,-6.840982913,400.0,1.0,Adult,Scotland,NG11888066,NG118806,NG1180,NG18,NG
6765,Phocoena phocoena,Common Porpoise,2013-06-26,26,6,2013,NM3188280013,56.833984,-6.397283,70.1,1.0,Adult,Scotland,NM31888001,NM318800,NM3180,NM38,NM
709,Balaenoptera acutorostrata,Minke Whale,2004-08-14,14,8,2004,NM6399499054,57.02205,-5.890033,70.1,1.0,Adult,Scotland,NM63999905,NM639990,NM6399,NM69,NM
12213,Delphinus delphis,Common Dolphin,2018-09-01,1,9,2018,NG5486091040,57.841465,-6.132100582,220.0,1.0,Adult,Scotland,NG54869104,NG548910,NG5491,NG59,NG
13328,Balaenoptera acutorostrata,Minke Whale,2020-08-10,10,8,2020,NL9545696191,56.95634406,-7.011449882,2000.0,1.0,Adult,Scotland,NL95459619,NL954961,NL9596,NL99,NL
10280,Phocoena phocoena,Common Porpoise,2016-09-04,4,9,2016,NG6276677801,57.7271,-5.98615,70.1,3.0,Adult,Scotland,NG62767780,NG627778,NG6277,NG67,NG
13423,Cetorhinus maximus,Basking Shark,2020-08-11,11,8,2020,NL8531124868,56.31137658,-7.090688944,500.0,1.0,Adult,Scotland,NL85312486,NL853248,NL8524,NL82,NL
12258,Phocoena phocoena,Common Porpoise,2018-09-18,18,9,2018,NB4344325036,58.139534,-6.36076641,80.0,1.0,Adult,Scotland,NB43442503,NB434250,NB4325,NB42,NB
13170,Phocoena phocoena,Common Porpoise,2019-09-22,22,9,2019,NG6195262539,57.58991623,-5.984733104,200.0,1.0,Adult,Scotland,NG61956253,NG619625,NG6162,NG66,NG
994,Phocoena phocoena,Common Porpoise,2005-08-09,9,8,2005,NR4937640238,55.59108,-5.979183,70.1,1.0,Adult,Scotland,NR49374023,NR493402,NR4940,NR44,NR
10400,Phocoena phocoena,Common Porpoise,2016-08-27,27,8,2016,NM5880376469,56.81697,-5.953833,70.1,3.0,Adult,Scotland,NM58807646,NM588764,NM5876,NM57,NM
12602,Balaenoptera acutorostrata,Minke Whale,2019-06-17,17,6,2019,NG5354688828,57.82093048,-6.151883125,50.0,1.0,Adult,Scotland,NG53548882,NG535888,NG5388,NG58,NG
2441,Phocoena phocoena,Common Porpoise,2007-08-10,10,8,2007,NB9049123256,58.14838,-5.561767,70.1,1.0,Adult,Scotland,NB90492325,NB904232,NB9023,NB92,NB
750,Phocoena phocoena,Common Porpoise,2005-06-19,19,6,2005,NM7624630805,56.41628,-5.62915,70.1,1.0,Juvenile,Scotland,NM76243080,NM762308,NM7630,NM73,NM
9860,Halichoerus grypus,Grey Seal,2016-08-21,21,8,2016,NF6069573084,57.61956,-7.685667,70.1,1.0,Adult,Scotland,NF60697308,NF606730,NF6073,NF67,NF
2908,Halichoerus grypus,Grey Seal,2008-06-06,6,6,2008,NM1080246792,56.52392,-6.7043,70.1,1.0,Adult,Scotland,NM10804679,NM108467,NM1046,NM14,NM
5048,Halichoerus grypus,Grey Seal,2010-08-15,15,8,2010,NF1538097875,57.80453,-8.479167,70.1,1.0,Adult,Scotland,NF15389787,NF153978,NF1597,NF19,NF
8591,Balaenoptera acutorostrata,Minke Whale,2015-06-19,19,6,2015,NG6243297568,57.90403748,-6.011400223,70.1,2.0,Adult|Juvenile,Scotland,NG62439756,NG624975,NG6297,NG69,NG
1205,Halichoerus grypus,Grey Seal,2005-09-06,6,9,2005,NM0373264105,56.6745,-6.838617,70.1,1.0,Adult,Scotland,NM03736410,NM037641,NM0364,NM06,NM
10463,Balaenoptera acutorostrata,Minke Whale,2016-06-05,5,6,2016,NM3335571505,56.75862,-6.364333,70.1,1.0,Adult,Scotland,NM33357150,NM333715,NM3371,NM37,NM
12237,Balaenoptera acutorostrata,Minke Whale,2018-09-08,8,9,2018,NB7744417490,58.09033203,-5.777449607,400.0,1.0,Adult,Scotland,NB77441749,NB774174,NB7717,NB71,NB
3945,Halichoerus grypus,Grey Seal,2009-06-03,3,6,2009,NG0582500175,56.99871,-6.846217,70.1,1.0,Adult,Scotland,NG05820017,NG058001,NG0500,NG00,NG
8257,Phocoena phocoena,Common Porpoise,2014-09-11,11,9,2014,NM4448478274,56.8255,-6.18958,70.1,2.0,Adult,Scotland,NM44487827,NM444782,NM4478,NM47,NM
8525,Phocoena phocoena,Common Porpoise,2015-06-08,8,6,2015,NG6856489325,57.83339691,-5.900166988,70.1,1.0,Adult,Scotland,NG68568932,NG685893,NG6889,NG68,NG
5992,Cetorhinus maximus,Basking Shark,2011-09-05,5,9,2011,NM2733927529,56.36125,-6.416217,70.1,10.0,Adult,Scotland,NM27332752,NM273275,NM2727,NM22,NM
11634,Phocoena phocoena,Common Porpoise,2018-06-02,2,6,2018,NG6432852566,57.50178909,-5.935431957,200.0,1.0,Adult,Scotland,NG64325256,NG643525,NG6452,NG65,NG
231,Phocoena phocoena,Common Porpoise,2003-08-07,7,8,2003,NM5999946333,56.54749,-5.906183,70.1,2.0,Adult,Scotland,NM59994633,NM599463,NM5946,NM54,NM
9169,Delphinus delphis,Common Dolphin,2015-09-19,19,9,2015,NG2387818950,57.17797089,-6.570700169,70.1,18.0,Adult|Calf,Scotland,NG23871895,NG238189,NG2318,NG21,NG
4740,Cetorhinus maximus,Basking Shark,2010-06-04,4,6,2010,NG2015503288,57.03548,-6.614567,70.1,1.0,Adult,Scotland,NG20150328,NG201032,NG2003,NG20,NG
3431,Halichoerus grypus,Grey Seal,2008-08-16,16,8,2008,NG7634815871,57.17896,-5.702,70.1,1.0,Adult,Scotland,NG76341587,NG763158,NG7615,NG71,NG
8328,Halichoerus grypus,Grey Seal,2014-09-29,29,9,2014,NM2969371551,56.75692,-6.4241,70.1,1.0,Adult,Scotland,NM29697155,NM296715,NM2971,NM27,NM
2394,Phocoena phocoena,Common Porpoise,2007-08-09,9,8,2007,NB7440940476,58.29478,-5.851067,70.1,2.0,Adult,Scotland,NB74404047,NB744404,NB7440,NB74,NB
9223,Phoca vitulina,Harbour Seal,2015-09-27,27,9,2015,NG3522767422,57.61878204,-6.435782909,70.1,1.0,Adult,Scotland,NG35226742,NG352674,NG3567,NG36,NG
5182,Cetorhinus maximus,Basking Shark,2010-08-30,30,8,2010,NM1088097580,56.97867,-6.760333,70.1,1.0,Adult,Scotland,NM10889758,NM108975,NM1097,NM19,NM
413,Phoca vitulina,Harbour Seal,2003-09-10,10,9,2003,NR0517497251,56.07688,-6.7401,70.1,2.0,Adult,Scotland,NR05179725,NR051972,NR0597,NR09,NR
5244,Phocoena phocoena,Common Porpoise,2010-09-01,1,9,2010,NG4853903698,57.0555,-6.148567,70.1,1.0,Adult,Scotland,NG48530369,NG485036,NG4803,NG40,NG
5187,Cetorhinus maximus,Basking Shark,2010-08-30,30,8,2010,NM1323197476,56.9792,-6.721666,70.1,1.0,Adult,Scotland,NM13239747,NM132974,NM1397,NM19,NM
5548,Halichoerus grypus,Grey Seal,2011-06-17,17,6,2011,NB9036762866,58.50338,-5.599833,70.1,1.0,Adult,Scotland,NB90366286,NB903628,NB9062,NB96,NB
8225,Phocoena phocoena,Common Porpoise,2014-09-10,10,9,2014,NM4572199573,57.016998,-6.190733,70.1,4.0,Adult,Scotland,NM45729957,NM457995,NM4599,NM49,NM
8653,Phocoena phocoena,Common Porpoise,2015-06-24,24,6,2015,NG2064261794,57.55960464,-6.67266655,70.1,1.0,Adult,Scotland,NG20646179,NG206617,NG2061,NG26,NG
8903,Phocoena phocoena,Common Porpoise,2015-08-05,5,8,2015,NM4489495823,56.98295212,-6.200532913,70.1,1.0,Adult,Scotland,NM44899582,NM448958,NM4495,NM49,NM
8235,Phocoena phocoena,Common Porpoise,2014-09-10,10,9,2014,NM4352399606,57.016079,-6.226867,70.1,2.0,Adult,Scotland,NM43529960,NM435996,NM4399,NM49,NM
2052,Halichoerus grypus,Grey Seal,2007-06-08,8,6,2007,NF5961252594,57.4356,-7.675084,70.1,1.0,Adult,Scotland,NF59615259,NF596525,NF5952,NF55,NF
8625,Lagenorhynchus albirostris,White-beaked Dolphin,2015-06-22,22,6,2015,NA8571937204,58.21113205,-7.353466988,70.1,2.0,Adult,Scotland,NA85713720,NA857372,NA8537,NA83,NA
6209,Delphinus delphis,Common Dolphin,2012-06-25,25,6,2012,NB1843145730,58.30953,-6.80915,70.1,5.0,Adult,Scotland,NB18434573,NB184457,NB1845,NB14,NB
363,Phocoena phocoena,Common Porpoise,2003-09-02,2,9,2003,NR5010822167,55.42947,-5.951316,70.1,4.0,Adult,Scotland,NR50102216,NR501221,NR5022,NR52,NR
9035,Halichoerus grypus,Grey Seal,2015-08-14,14,8,2015,NM4929459884,56.66333008,-6.092982769,70.1,1.0,Adult,Scotland,NM49295988,NM492598,NM4959,NM45,NM
360,Balaenoptera acutorostrata,Minke Whale,2003-09-02,2,9,2003,NR5170525231,55.45775,-5.928866,70.1,1.0,Adult,Scotland,NR51702523,NR517252,NR5125,NR52,NR
3833,Phocoena phocoena,Common Porpoise,2009-06-01,1,6,2009,NM0775744278,56.49953,-6.7508,70.1,1.0,Adult,Scotland,NM07754427,NM077442,NM0744,NM04,NM
9242,Phoca vitulina,Harbour Seal,2015-09-28,28,9,2015,NG7686726436,57.27391815,-5.702916622,70.1,1.0,Adult|Juvenile,Scotland,NG76862643,NG768264,NG7626,NG72,NG
751,Phocoena phocoena,Common Porpoise,2005-06-19,19,6,2005,NM7232518645,56.30539,-5.682033,70.1,1.0,Adult,Scotland,NM72321864,NM723186,NM7218,NM71,NM
1375,Phocoena phocoena,Common Porpoise,2006-06-27,27,6,2006,NM3758956983,56.63092,-6.280467,70.1,2.0,Adult,Scotland,NM37585698,NM375569,NM3756,NM35,NM
3565,Halichoerus grypus,Grey Seal,2008-09-04,4,9,2008,NM2801438682,56.46154,-6.416905,70.1,1.0,Adult,Scotland,NM28013868,NM280386,NM2838,NM23,NM
5909,Phocoena phocoena,Common Porpoise,2011-08-04,4,8,2011,NM3699270926,56.7555,-6.304433,70.1,2.0,Adult,Scotland,NM36997092,NM369709,NM3670,NM37,NM
12220,Phocoena phocoena,Common Porpoise,2018-09-01,1,9,2018,NB4465419936,58.09456253,-6.33469963,100.0,1.0,Adult,Scotland,NB44651993,NB446199,NB4419,NB41,NB
8512,Phocoena phocoena,Common Porpoise,2015-06-01,1,6,2015,NM7420137309,56.47361755,-5.667849541,70.1,1.0,Adult,Scotland,NM74203730,NM742373,NM7437,NM73,NM
9250,Phoca vitulina,Harbour Seal,2015-09-28,28,9,2015,NG7929420124,57.21851349,-5.657150269,70.1,1.0,Adult,Scotland,NG79292012,NG792201,NG7920,NG72,NG
1281,Cetorhinus maximus,Basking Shark,2006-06-06,6,6,2006,NM1878652133,56.57659,-6.580733,70.1,1.0,Adult,Scotland,NM18785213,NM187521,NM1852,NM15,NM
13136,Phocoena phocoena,Common Porpoise,2019-09-21,21,9,2019,NG7006666487,57.62950134,-5.853083133,100.0,1.0,Adult,Scotland,NG70066648,NG700664,NG7066,NG76,NG
6032,Phocoena phocoena,Common Porpoise,2011-09-27,27,9,2011,NG8576405721,57.09245,-5.53785,70.1,5.0,Adult|Calf,Scotland,NG85760572,NG857057,NG8505,NG80,NG
12854,Phocoena phocoena,Common Porpoise,2019-08-06,6,8,2019,NM4689559935,56.66249847,-6.132082939,300.0,1.0,Adult,Scotland,NM46895993,NM468599,NM4659,NM45,NM
7114,Phocoena phocoena,Common Porpoise,2013-09-23,23,9,2013,NG4099003816,57.052383,-6.272799,70.1,1.0,Adult,Scotland,NG40990381,NG409038,NG4003,NG40,NG
13036,Phocoena phocoena,Common Porpoise,2019-09-03,3,9,2019,NG4404202650,57.04363632,-6.221449851,150.0,1.0,Adult,Scotland,NG44040265,NG440026,NG4402,NG40,NG
4741,Delphinus delphis,Common Dolphin,2010-06-04,4,6,2010,NM2857187623,56.90022,-6.4595,70.1,5.0,Adult,Scotland,NM28578762,NM285876,NM2887,NM28,NM
7017,Phocoena phocoena,Common Porpoise,2013-08-23,23,8,2013,NM7413319098,56.310318,-5.653266,70.1,1.0,Adult,Scotland,NM74131909,NM741190,NM7419,NM71,NM
5272,Delphinus delphis,Common Dolphin,2010-09-12,12,9,2010,NF9626648073,57.42113,-7.061433,70.1,9.0,Adult|Juvenile|Calf,Scotland,NF96264807,NF962480,NF9648,NF94,NF
9439,Delphinus delphis,Common Dolphin,2016-08-23,23,8,2016,NG0577232016,57.28367,-6.884583,70.1,6.0,Adult,Scotland,NG05773201,NG057320,NG0532,NG03,NG
2094,Phocoena phocoena,Common Porpoise,2007-06-11,11,6,2007,NG2619514995,57.14394,-6.528151,70.1,1.0,Adult,Scotland,NG26191499,NG261149,NG2614,NG21,NG
3657,Phoca vitulina,Harbour Seal,2008-09-23,23,9,2008,NM2823599336,57.00492,-6.477592,70.1,1.0,Adult,Scotland,NM28239933,NM282993,NM2899,NM29,NM
9063,Delphinus delphis,Common Dolphin,2015-08-24,24,8,2015,NG0197318042,57.15615082,-6.930616379,70.1,3.0,Adult,Scotland,NG01971804,NG019180,NG0118,NG01,NG
5193,Cetorhinus maximus,Basking Shark,2010-08-30,30,8,2010,NM1579997593,56.98183,-6.679683,70.1,3.0,Adult,Scotland,NM15799759,NM157975,NM1597,NM19,NM
6651,Phoca vitulina,Harbour Seal,2013-06-05,5,6,2013,NG4851915677,57.162819,-6.160933,70.1,1.0,Adult,Scotland,NG48511567,NG485156,NG4815,NG41,NG
665,Phocoena phocoena,Common Porpoise,2004-08-10,10,8,2004,NM2800317479,56.27161,-6.395133,70.1,3.0,Adult,Scotland,NM28001747,NM280174,NM2817,NM21,NM
1072,Phocoena phocoena,Common Porpoise,2005-08-22,22,8,2005,NM2788539869,56.4721,-6.420233,70.1,3.0,Adult,Scotland,NM27883986,NM278398,NM2739,NM23,NM
6520,Halichoerus grypus,Grey Seal,2012-09-20,20,9,2012,NM7037421534,56.33035,-5.716017,70.1,1.0,Adult,Scotland,NM70372153,NM703215,NM7021,NM72,NM
12516,Phoca vitulina,Harbour Seal,2019-06-01,1,6,2019,NM5347772356,56.77732086,-6.036900043,50.0,1.0,Adult,Scotland,NM53477235,NM534723,NM5372,NM57,NM
6261,Halichoerus grypus,Grey Seal,2012-08-09,9,8,2012,NL4901056052,56.5647,-7.716466,70.1,1.0,Adult,Scotland,NL49015605,NL490560,NL4956,NL45,NL
13035,Phocoena phocoena,Common Porpoise,2019-09-03,3,9,2019,NG4394502427,57.04158401,-6.222816944,170.0,1.0,Adult,Scotland,NG43940242,NG439024,NG4302,NG40,NG
9995,Phocoena phocoena,Common Porpoise,2016-09-17,17,9,2016,NH0576799551,57.9428,-5.283133,70.1,2.0,Adult,Scotland,NH05769955,NH057995,NH0599,NH09,NH
13313,Balaenoptera acutorostrata,Minke Whale,2020-08-08,8,8,2020,NM3337733416,56.4174287,-6.324756622,120.0,1.0,Adult,Scotland,NM33373341,NM333334,NM3333,NM33,NM
13006,Phocoena phocoena,Common Porpoise,2019-08-31,31,8,2019,NF9660460412,57.53176117,-7.071133613,25.0,1.0,Adult,Scotland,NF96606041,NF966604,NF9660,NF96,NF
3941,Halichoerus grypus,Grey Seal,2009-06-02,2,6,2009,NL5820292940,56.90129,-7.616734,70.1,1.0,Adult,Scotland,NL58209294,NL582929,NL5892,NL59,NL
2507,Phoca vitulina,Harbour Seal,2007-08-14,14,8,2007,NM6520643498,56.5247,-5.819133,70.1,1.0,Adult,Scotland,NM65204349,NM652434,NM6543,NM64,NM
2665,Phoca vitulina,Harbour Seal,2007-09-05,5,9,2007,NM7194837942,56.47821,-5.7049,70.1,1.0,Adult,Scotland,NM71943794,NM719379,NM7137,NM73,NM
13429,Phocoena phocoena,Common Porpoise,2020-08-11,11,8,2020,NL9890836241,56.42201233,-6.884750366,400.0,1.0,Adult,Scotland,NL98903624,NL989362,NL9836,NL93,NL
9069,Phocoena phocoena,Common Porpoise,2015-08-25,25,8,2015,NG3722414452,57.14551544,-6.34586668,70.1,4.0,Adult|Juvenile,Scotland,NG37221445,NG372144,NG3714,NG31,NG
8222,Phocoena phocoena,Common Porpoise,2014-09-10,10,9,2014,NM4627999516,57.0168,-6.18151,70.1,2.0,Adult,Scotland,NM46279951,NM462995,NM4699,NM49,NM
6616,Phocoena phocoena,Common Porpoise,2013-06-03,3,6,2013,NM0035737362,56.432968,-6.862633,70.1,1.0,Adult,Scotland,NM00353736,NM003373,NM0037,NM03,NM
12147,Phocoena phocoena,Common Porpoise,2018-08-17,17,8,2018,NM8201812391,56.25386429,-5.520533084,30.0,1.0,Adult,Scotland,NM82011239,NM820123,NM8212,NM81,NM
9192,Phocoena phocoena,Common Porpoise,2015-09-24,24,9,2015,NG8714806491,57.09999847,-5.515716553,70.1,2.0,Adult,Scotland,NG87140649,NG871064,NG8706,NG80,NG
10241,Phocoena phocoena,Common Porpoise,2016-08-19,19,8,2016,NM3190837433,56.45258,-6.352616,70.1,1.0,Adult,Scotland,NM31903743,NM319374,NM3137,NM33,NM
8680,Halichoerus grypus,Grey Seal,2015-06-24,24,6,2015,NG5416064930,57.6071701,-6.117166996,70.1,1.0,Adult,Scotland,NG54166493,NG541649,NG5464,NG56,NG
6490,Halichoerus grypus,Grey Seal,2012-09-05,5,9,2012,NM7251939540,56.49281,-5.69705,70.1,2.0,Adult,Scotland,NM72513954,NM725395,NM7239,NM73,NM
2651,Phoca vitulina,Harbour Seal,2007-08-30,30,8,2007,NG7149911359,57.13613,-5.7779,70.1,1.0,Adult,Scotland,NG71491135,NG714113,NG7111,NG71,NG
7366,Phoca vitulina,Harbour Seal,2014-06-06,6,6,2014,NM7682130977,56.418098,-5.62,70.1,1.0,Adult,Scotland,NM76823097,NM768309,NM7630,NM73,NM
13018,Phocoena phocoena,Common Porpoise,2019-09-01,1,9,2019,NG4390903624,57.05228806,-6.224616527,70.0,1.0,Adult,Scotland,NG43900362,NG439036,NG4303,NG40,NG
3313,Lagenorhynchus albirostris,White-beaked Dolphin,2008-08-02,2,8,2008,NB9587054677,58.43258,-5.498267,70.1,6.0,Adult,Scotland,NB95875467,NB958546,NB9554,NB95,NB
7014,Phoca vitulina,Harbour Seal,2013-08-22,22,8,2013,NR3360882467,55.961102,-6.269933,70.1,1.0,Adult,Scotland,NR33608246,NR336824,NR3382,NR38,NR
4121,Halichoerus grypus,Grey Seal,2009-06-28,28,6,2009,NF9293143309,57.37627,-7.110783,70.1,1.0,Adult,Scotland,NF92934330,NF929433,NF9243,NF94,NF
1112,Phocoena phocoena,Common Porpoise,2005-08-31,31,8,2005,NG3316609184,57.096,-6.4071,70.1,1.0,Adult,Scotland,NG33160918,NG331091,NG3309,NG30,NG
5930,Halichoerus grypus,Grey Seal,2011-08-16,16,8,2011,NM4380077345,56.8168,-6.199833,70.1,1.0,Adult,Scotland,NM43807734,NM438773,NM4377,NM47,NM
3569,Halichoerus grypus,Grey Seal,2008-09-17,17,9,2008,NM4020736523,56.44907,-6.217452,70.1,1.0,Adult,Scotland,NM40203652,NM402365,NM4036,NM43,NM
13306,Cetorhinus maximus,Basking Shark,2020-08-08,8,8,2020,NM1031349442,56.54734802,-6.715166092,300.0,1.0,Adult,Scotland,NM10314944,NM103494,NM1049,NM14,NM
1341,Delphinus delphis,Common Dolphin,2006-06-09,9,6,2006,NG0859701087,57.00863,-6.801799,70.1,30.0,Adult,Scotland,NG08590108,NG085010,NG0801,NG00,NG
8210,Phocoena phocoena,Common Porpoise,2014-09-10,10,9,2014,NG6565603153,57.059639,-5.866533,70.1,1.0,Adult,Scotland,NG65650315,NG656031,NG6503,NG60,NG
1181,Phoca vitulina,Harbour Seal,2005-09-05,5,9,2005,NM1109445860,56.51575,-6.698533,70.1,1.0,Adult,Scotland,NM11094586,NM110458,NM1145,NM14,NM
9154,Phoca vitulina,Harbour Seal,2015-09-11,11,9,2015,NM5987060324,56.67281723,-5.921266556,70.1,1.0,Adult,Scotland,NM59876032,NM598603,NM5960,NM56,NM
1158,Phocoena phocoena,Common Porpoise,2005-09-03,3,9,2005,NG7007535533,57.35209,-5.823767,70.1,2.0,Adult,Scotland,NG70073553,NG700355,NG7035,NG73,NG
5070,Phoca vitulina,Harbour Seal,2010-08-18,18,8,2010,NG4269511723,57.12417,-6.252883,70.1,1.0,Adult,Scotland,NG42691172,NG426117,NG4211,NG41,NG
322,Phocoena phocoena,Common Porpoise,2003-08-12,12,8,2003,NM3332749120,56.55808,-6.341633,70.1,5.0,Adult,Scotland,NM33324912,NM333491,NM3349,NM34,NM
2557,Phocoena phocoena,Common Porpoise,2007-08-19,19,8,2007,NR5699742799,55.6179,-5.8608,70.1,2.0,Adult,Scotland,NR56994279,NR569427,NR5642,NR54,NR
2016,Balaenoptera acutorostrata,Minke Whale,2007-06-07,7,6,2007,NL5497777112,56.7574,-7.648016,70.1,1.0,Adult,Scotland,NL54977711,NL549771,NL5477,NL57,NL
5197,Cetorhinus maximus,Basking Shark,2010-08-30,30,8,2010,NM2021499198,56.9989,-6.609067,70.1,1.0,Adult,Scotland,NM20219919,NM202991,NM2099,NM29,NM
4383,Phoca vitulina,Harbour Seal,2009-08-23,23,8,2009,NG2173354592,57.4958,-6.646266,70.1,1.0,Adult,Scotland,NG21735459,NG217545,NG2154,NG25,NG
6439,Phoca vitulina,Harbour Seal,2012-08-24,24,8,2012,NG7481226765,57.27586,-5.737234,70.1,1.0,Adult,Scotland,NG74812676,NG748267,NG7426,NG72,NG
9165,Phocoena phocoena,Common Porpoise,2015-09-17,17,9,2015,NG0207383263,57.73986816,-7.008299828,70.1,2.0,Adult,Scotland,NG02078326,NG020832,NG0283,NG08,NG
764,Halichoerus grypus,Grey Seal,2005-06-21,21,6,2005,NR4334270165,55.85615,-6.10275,70.1,1.0,Adult,Scotland,NR43347016,NR433701,NR4370,NR47,NR
12534,Phocoena phocoena,Common Porpoise,2019-06-04,4,6,2019,NM5767760229,56.67083359,-5.956883907,700.0,1.0,Adult,Scotland,NM57676022,NM576602,NM5760,NM56,NM
4791,Halichoerus grypus,Grey Seal,2010-06-16,16,6,2010,NG5847133585,57.32863,-6.014234,70.1,1.0,Adult,Scotland,NG58473358,NG584335,NG5833,NG53,NG
9202,Phocoena phocoena,Common Porpoise,2015-09-25,25,9,2015,NG7930919719,57.21488571,-5.656533718,70.1,5.0,Adult,Scotland,NG79301971,NG793197,NG7919,NG71,NG
11147,Phocoena phocoena,Common Porpoise,2017-08-16,16,8,2017,NM5740086123,56.90275,-5.985967,70.1,1.0,Adult,Scotland,NM57408612,NM574861,NM5786,NM58,NM
6532,Phocoena phocoena,Common Porpoise,2012-09-20,20,9,2012,NR7413894730,56.09183,-5.632451,70.1,1.0,Adult,Scotland,NR74139473,NR741947,NR7494,NR79,NR
11307,Phoca vitulina,Harbour Seal,2017-09-21,21,9,2017,NC0866251580,58.4106,-5.277,70.1,1.0,Adult,Scotland,NC08665158,NC086515,NC0851,NC05,NC
1685,Phocoena phocoena,Common Porpoise,2006-08-12,12,8,2006,NM6694102748,56.16026,-5.754884,70.1,1.0,Adult,Scotland,NM66940274,NM669027,NM6602,NM60,NM
948,Phocoena phocoena,Common Porpoise,2005-08-07,7,8,2005,NM7455227112,56.38237,-5.653383,70.1,3.0,Adult|Juvenile,Scotland,NM74552711,NM745271,NM7427,NM72,NM
3001,Halichoerus grypus,Grey Seal,2008-06-26,26,6,2008,NM3096943168,56.50342,-6.373734,70.1,1.0,Adult,Scotland,NM30964316,NM309431,NM3043,NM34,NM
9046,Phoca vitulina,Harbour Seal,2015-08-20,20,8,2015,NG8426807924,57.11149979,-5.56438303,70.1,1.0,Adult|Juvenile,Scotland,NG84260792,NG842079,NG8407,NG80,NG
13554,Delphinus delphis,Common Dolphin,2020-08-29,29,8,2020,NG1324577777,57.69803238,-6.814783573,400.0,1.0,Adult,Scotland,NG13247777,NG132777,NG1377,NG17,NG
6469,Phocoena phocoena,Common Porpoise,2012-09-02,2,9,2012,NM7268238422,56.48287,-5.693434,70.1,1.0,Adult,Scotland,NM72683842,NM726384,NM7238,NM73,NM
4114,Phocoena phocoena,Common Porpoise,2009-06-28,28,6,2009,NG1311361284,57.55033,-6.79745,70.1,2.0,Adult,Scotland,NG13116128,NG131612,NG1361,NG16,NG
6884,Phocoena phocoena,Common Porpoise,2013-08-05,5,8,2013,NB5515010813,58.018764,-6.147635,70.1,2.0,Adult,Scotland,NB55151081,NB551108,NB5510,NB51,NB
13903,Phocoena phocoena,Common Porpoise,2021-06-24,24,6,2021,NG7483326794,57.27613,-5.7369,40.0,1.0,Adult,Scotland,NG74832679,NG748267,NG7426,NG72,NG
9677,Halichoerus grypus,Grey Seal,2016-06-09,9,6,2016,NG1904582174,57.74105,-6.72295,70.1,1.0,Adult,Scotland,NG19048217,NG190821,NG1982,NG18,NG
2668,Mola mola,Sun-fish,2007-09-06,6,9,2007,NM4097465465,56.7088,-6.233967,70.1,1.0,Adult,Scotland,NM40976546,NM409654,NM4065,NM46,NM
9086,Delphinus delphis,Common Dolphin,2015-08-26,26,8,2015,NM2207386629,56.88746643,-6.564750195,70.1,5.0,Adult,Scotland,NM22078662,NM220866,NM2286,NM28,NM
12279,Halichoerus grypus,Grey Seal,2018-09-21,21,9,2018,NB5787534598,58.23333359,-6.1262331,50.0,1.0,Adult,Scotland,NB57873459,NB578345,NB5734,NB53,NB
